import_id,section,domain,skill,group,source_question_pdf,question_number,question_id,Question,A,B,C,D,Answer
ocr-00291,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 1.pdf,1.9,09f58996,Nonlinear Functions 1 Question © 13 onsen | The funtion fis defined by #(2) — 6-+ Vz. Whats the value of (36)? 130 eoestseo z,,,,,12
ocr-00908,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.1,f89af023,"Nonlinear Functions 2 24 fesato23 rs ‘Arectangular volleyball court has an area of 162 square meters. ifthe length ofthe courtis twice the wicth, what isthe width ofthe court, in meters?",ag,B18,c27,D4,A
ocr-00917,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.1,f44a29a8,"Nonlinear Functions 2 210 t60a2008 OO ‘An object's kinetic energy, in joules, is equa to the product of one-half the ‘object's mass, in kilograms, and the square ofthe object's speed, in meters per second. What isthe speed, in meters per second, of an object with a ‘mass of 4 Klograms and kinetic energy of 18 joules?",aa 26,,co 0.36,,A
ocr-00918,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.11,d71f6dbf,,"am anveabr ‘The height, in fet, ofan object x seconds after itis thrown straight up in the ai ean be modeled by the function M(x) = = 16x?+20x +5, Based on ‘tho model, which of the following statements best interprets the equation (14) = 1647 [A The height ofthe object 1.4 seconds ater being thrown straight up inthe aris 1.64 feet. £2, The height ofthe object 1.64 seconds after being thrown straight up in the ari 4 feet.",,"C. The height ofthe object 164 seconds after being thrawn straight up in the aris approximately 1.4 times as ‘great as its intial height . The speed of the object 1.4 seconds after being thrown straight up in the aris approximately 164 feet per second,",,A
ocr-00919,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.12,6676f055,"212 eersioss Fle) = -028(-27+880 ‘An engineer wanted to identity the best angle fo a coating fan in an engine inorder to get the greatest ait. The engineer eiscovered tha the ‘unc above models the ailow f(), in cubic feet per minute, as 8 function ofthe angle ofthe fan, in degrees. According othe mode, what","anole in degrees, gives the greatest atow? A028 2.028 on 0.880",,,,C
ocr-00920,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.13,dd8ac009,Nonlinear Functions 2 ‘Time (years) ‘Total amount (dollars),"A. d= 0.006(1 +670)! 8. d= 670(1 + 0.006)""",,,,B
ocr-00921,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.14,281a4f3b,ewan ey,"A. 06) =0.02(3 000)"" 8. F(x) = 0.98(3,000)","b. d= 670(0.006-+1) 214 eat ‘certain cotlege had 3.00 students encod in 2015. The eallege predicts that attr 2016, the number of students envied each yer willbe 2% less than the numberof students enrolled the year before. Which ofthe following functions model the celationship between the numberof students enroled, £68), and the number of years ater 2015, x?",c. d= 0.006(6701),,D
ocr-00922,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.15,100030d9,"8. Fix) = 0.96(3,000)""",,,"c. f(x) =3,000(0.02)"" ». s(x) =3,00000.98)"" 2810008089 OO ‘Aruber ball ounces upward one-half the eight that it falls each time it hits the ground. ifthe ball was originally dropped trom a distance of 20.0 {eet above the ground, what was its maximum height above the ground, in feet, between the third and fourth time it hit the ground?",,2.5
ocr-00923,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.16,c7a187a7,"26 cra? fle) = 2182 ~ 360 If the given function f is graphed in the xy-plane, where y = f(2), what isan x-intercept of the graph?","A.(=12,0) 8. (30,0) ©. ( ~360,0) 0. (12,0)",,,,A
ocr-00924,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.17,e1391dd6,"Nonlinear Functions 2 2x7 exssidas ‘According to Moore's law, the number of transistors included on microprocessors doubles every 2 years. In 1985, a microprocessor was introduced that had 275,000 transistors. Based on this information, in which ‘ofthe folowing years does Moore's law estimate the number of transistors to reach 11 milion? 4.1987 8, 1989",,,c.1991 1994,,B
ocr-00925,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.18,5bf0f84a,"21a sbfoteaa R= = 16 + 1101+ 72 “The function above models the eighth, in fet, ofan object above ground £ seconds after being launched straight up in the ar. What does the number 72 represent inthe function? ‘A. The Intl he'gh, in fet, ofthe object £8, The maximum heh, in feet, of the object ©. The intial speed, in fet per second, ofthe object '. The maximum speed, in feet per second, ofthe object",,,,,A
ocr-00926,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.19,70ebd3d0,"219 7oebas80 ‘Nia)= 1150.90)"" ‘The function N defined above can be used to model the numberof species ‘of brachiopods at various ocean depths d, where dis in hundreds of ‘meters. Which ofthe following does the model predict? |For every increase in depth by 1 meter, the numberof brachiopod species decreases by 15 8B. For every increase in depth by 1 meter, the numberof brachiopod species decreases by 10%. ©. For every increase in depth by 100 meters, the number of brachiopod species decreases by 115. . For every increase in depth by 100 meters, the numberof brachiopod species decreases by 10%.",,,,,D
ocr-00909,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.2,e53add44,"22 eseades ‘S(n)=38,000a"" ‘The function $ above models the annual salary, in dollars, of an employee 0 years ater starting a jab, where ais a constant. the employee's salary increases by 4% each year, what I the value of 2? 4.004 8.04",,,c.108 ota,,C
ocr-00927,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.2,97158b3a,"Nonlinear Functions 2 220 © sTisabse ‘The area A, in square centimeters, of a rectangular painting can be represented by the expression w(w + 29), ‘where w isthe width, in centimeters, of the painting. Which expression represents the length, in centimeters, of the painting?",Aw 8.29 ©. (w+ 29) 2 w(w +29),,,,C
ocr-00928,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.21,dba7432e,,"am aborusze [|| [|| “The table above gives the values of the function for some values of x Which ofthe folowing equations could define a. f)=52"""""")",,,,D
ocr-00929,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.22,f5e8ccf1,"fix) =5(2"") Flr) = 5127841) 0. f)=52-) 222° tsebeen Fx) = x4 400e—2x—3) The function fs defined above, Which ofthe following is NOT an x- intercept ofthe graph ofthe function inthe xj-plane? .(-4,0)",,,,,B
ocr-00930,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.23,5c00c2c1,"Nonlinear Functions 2 Question# 1 223 scoocze “Tere were no ackrabbits in Autrala before 788 when 24 jackrabbits ‘were introduced, By 1920 the population of jackrabbits had reached 10","ater 1788? a. pt =1.162(24"" 8, pt = 24c2)'162","bilion.f he population hae grown exponentially, this would corespond to 216.2% increase, on average, inthe population each year Which ofthe folowing funcions best models the popuation pt of jckrabbts years","c. plt) = 2401.162)""",,C
ocr-00931,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.24,15c364bf,"opt = 24,-, 1462) 226 essay, << ‘A sample ofa certain isotope takes 29 years to decay to half its original mass. The function a(t) = 184(0.5)* gives the","approximate mass ofthis isotope in grams, that remain f years after a 184 gram sample stars to decay Which statement isthe best interpretation of s(87) = 23 inthis context? ‘A. Approximately 23 grams ofthe sample remains 87 years aftr the sample stats to decay. 8. The mass of the sample has decreased by approximately 28 grams 87 years ater the sample starts to decay ©. Themass ofthe sample has decreased by approximately 87 grams 23 years aftr the sample starts to decay. . Approximately 87 grams ofthe sample remains 23 years after the sample stats to decay.",,,,A
ocr-00932,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.25,203774bc,"MaRS FE ERT ME STRAIN er PO BP Ter Ce 225 20577 ‘The product of two postive integers is 546. the frst integer Is 11 greater than twice the second integer, what is ‘the smaller ofthe two integers?",AT,,cary c.39 2.78,,B
ocr-00933,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.26,b7cd6ca6,"Nonlinear Functions 2 226 bTedscas OO “The equation E(t) = (1.8)! gives the estimated number of employees ata restaurant, where ts the number of ‘years since the restaurant opened. Which ofthe following isthe best interpretation of the number 5 inthis",,,"context? ‘A. The estimated number of employees when the restaurant opened 8, The increase in the estimated number of employees each year ©. The number of years the restaurant has been open . The percent increase in the estimated number of employees each year",,A
ocr-00934,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.27,341ba5db,227 sutbasab : ole) =27 4.55 what isthe minimum value of the given function?,a0 8.55,,"c.110 0.8,025",,B
ocr-00935,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.28,45df91ee,228 scarce .,"ae) = 1133) ifthe given funtion gis graphed inthe xy-lane, here y= g(2),whatis the y-itercept ofthe graph? 40,1) 8. (0,132) ©.(0,1) (0,12) 229 auss0«29 ‘rectangle has a longth of units and a width of (2 ~ 15) units the rectangle has an area o 76 square units \whatis the value of 22 a",,,,A
ocr-00936,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.29,d4950429,,Ad 2.19,,c.28 0.76,,B
ocr-00910,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.3,926c246b,"23 s2eczseb paseo ‘Te equation above estimates the global data trafic D, in terabytes, forthe ‘year that ist yeors after 2010. What i the best interpretation ofthe number 5.640 inthis context? [A The estimated amount of increase of data trafic, in terabytes, each year 18. The estimated percent increase inthe data trafic, in terabytes, each year",,,"C. The estimated data traffic, in terabytes, forthe year that st years after 2010 . The estimated data traffic, in terabytes, in 2010,",,D
ocr-00937,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.3,3918e8bc,"Nonlinear Functions 2 230 s218esbe ‘An objectis kicked from a platform. The equation h = —4.0¢7 + 7t +9 represents this situation, where his the height ofthe object above the ground, in meters, t seconds after it is kicked. Which number represents the height, in meters, from which the object was kicked?",AO 849 ar,,,D9,D
ocr-00938,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.31,252a3b3a,>,,,COPS COCO COO eC CCC CNT Soy conned REEE EEA! CTA PCO PCCP ECAH i,,B
ocr-00939,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.32,0aaef7aa,‘Which ofthe following could be the equation of the graph shown nthe 2y-plane?,Ay =— hale —4)(2+5),By ele —4)(2 +5)?,C.y= ale —5)(2 +4) b.y=—pe(x-5)%(x+4) “The function pis defined by p(n) = Tn}. What is the value of m when pn) is equal to 56? AQ,,A
ocr-00940,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.33,3c600337,Nonlinear Functions 2 Question 10 233 soon “The funtion fis dined by f(2) = 270(0.1)*. Whats the value of f(0)?,Ao 81,,car .270,,D
ocr-00941,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.34,f880f910,"236 fas010 ‘The area of a tiangl is 270 square centimeters. The length ofthe base ofthe triangle is 12 centimeters greater than the height ofthe triangle, What isthe height, in centimeters, ofthe triangle?","ANB 18 .30 2.36 235 secoTeca On April 1, there were 283 views of an advertise rnent posted on a website. Every 2 days after April 1, the number of views of",,,,B
ocr-00942,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.35,68607eca,"‘On April 1, there were 233 views of an advertisement posted on a website. Every 2 days after April 1, the number of views of the advertisement ha increased by 70% ofthe number of views 2 days earlier. The function f gives the predicted number of views = days ater Api. Which equation defines? f(a) = 233(0.70)* 8. f(a) = 233(0.70)** ©. fla) = 238(1.70)* . f(z) = 283(1.70)* 236 dsbiew fla) =a) + 92417",,,,,C
ocr-00943,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.36,dd3b1e1a,"“ere ae For the given function f, the graph of y = f() in the xy plane passes through the point (0,8), where isa constant. What isthe value of 62",,,,,17
ocr-00944,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.37,1d3c5c95,"Nonlinear Functions 2 Question# 1 2a sescas (2) = 4,000(0.75)* ‘An entomologist recommended a program to reduce a certain invasive beetle population in an are. The given function estimates ths beetle species’ population years after 2012, where 2 <7. Which of the following isthe best interpretation ‘of 4,000 in this context? 'A.The estimated inital beetle population for this species and area in 2012 8. The estimated beetle population for this species and area 7 years after 2012 €. The estimated percent decrease inthe beetle population for this species and area each yer after 2012 . The estimated percent decrease inthe beetle population for ths species and area every 7 years after 2012",,,,,A
ocr-00911,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.4,50e40f08,"24 soecotos Sa) = (2+ 6)(2~4) Ifthe given function fis graphed in the xy-plane, where y = f(z), what isthe x-coordinate of an x-intercept of the greph?",,,,,2
ocr-00912,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.5,be0c419e,"Nonlinear Functions 2 25 bedeatae Immanuel purchased a certain rare coin on January 1. The function f(z) = 65(1.08)*, where O << 10, gives the predicted value, in dollars, ofthe rare coin # years after Immanuel purchased it. What is the best interpretation of the statement “f(8) is approximately equal o 82"" in this context? ‘A. When the rare coin's predicted value is approximately 82 dollars, itis 87% greater than the precicted value, in",,,"C. From the day Immanuel purchased the rare coin to 8 years after Immanuel purchased the coin, its predicted value increased by a total of approximately 82 dollars . 8 years after Immanuel purchased the rare coin, its predicted value is approximately 82 dollars.","dollars, on January 1 ofthe previous year. ', When the rare coin's predicted value is approximately 82 dollars, it is 8 times the predicted value, in dollars, on “January 1of the previous year",D
ocr-00913,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.6,a31417d1,"SE TE PNR NG I NN, RP PO TINS 1S TY SS Seneee. 26 amare — From 2008 trough 20%, the number of music CDs sodinthe United States declined each yearby approximately 15% ofthe number sold the preceding year. 2005 approsimately 600 milion CDs were sold in the United States. Of the falloning, wich best models the number of milons of CDs soldi the United Sats, ¢ years after 20057","a. c= 60000154 2, c=s00085!",,"c. C=600(1.15)"" . C=eool1 a5)",,B
ocr-00914,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.7,c4cd5bcc,,A f10) aft) 2) 0.),,"C= 600(1.85)' ” — In the xy-plane, the y-coordinate of the y-intercept of the graph of the function fie, Which ofthe following mit be eal toc?",,A
ocr-00915,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.8,78d5f91a,"Nonlinear Functions 2 28 Tadsione Fada +a? =Gx=t Forth function f defined above, whatis the value of f(—1)2",Aci 8-7 7,,,,C
ocr-00916,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 2.pdf,2.9,d675744f,,,,,,D
ocr-00945,Math,Algebra,Linear Functions,Algebra — Linear Functions,Nonlinear Functions 3.pdf,3.1,91e7ea5e,Nonlinear Functions 3 Question# 1,At 82 ca,"Bi olerease = 26e-4F=32 The quacate funtion hs defined as shown. the xy-plane, the graph of Y=)intersects the x-ais athe points (0 Oand (2.0) where tis a",constant. What isthe value of ¢?,De,D
